timestamp,IAQ_Accuracy,IAQ,Gas,eCO2 ppm,bVOCe ppm
2020-07-26 07:30:49,0,25.00,11110,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:30:52,0,25.00,21944,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:30:55,0,25.00,33417,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:30:58,0,25.00,42803,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:31:01,0,25.00,50246,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:31:04,0,25.00,55738,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:34,0,25.00,5468,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:37,0,25.00,12311,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:40,0,25.00,20394,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:43,0,25.00,27866,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:46,0,25.00,34384,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:49,0,25.00,40042,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:52,0,25.00,44929,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:55,0,25.00,48658,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:33:58,0,25.00,51812,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:01,0,25.00,54711,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:04,0,25.00,56960,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:07,0,25.00,58939,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:10,0,25.00,60659,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:13,0,25.00,62017,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:16,0,25.00,63388,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:19,0,25.00,64721,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:22,0,25.00,66111,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:25,0,25.00,66909,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:28,0,25.00,66963,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:31,0,25.00,67837,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:34,0,25.00,68395,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:37,0,25.00,68963,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:40,0,25.00,69540,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:43,0,25.00,70126,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:46,0,25.00,70304,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:49,0,25.00,71025,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:52,0,25.00,72072,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:55,0,25.00,71514,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:34:58,0,25.00,71761,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:01,0,25.00,72197,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:04,0,25.00,71637,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:07,0,25.00,72449,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:10,0,25.00,72386,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:13,0,25.00,72449,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:16,0,25.00,72702,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:19,0,25.00,73150,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:22,0,25.00,72830,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:25,0,25.00,72958,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:28,0,25.00,73669,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:31,0,25.00,74129,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:34,0,25.00,74063,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:37,0,25.00,74661,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:40,0,25.00,74594,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:43,0,25.00,74461,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:46,0,25.00,74063,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:49,0,25.00,74594,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:52,0,25.00,74461,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:55,0,25.00,74661,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:35:58,0,25.00,74528,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:01,0,25.00,74661,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:04,0,25.00,74661,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:07,0,25.00,74528,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:10,0,25.00,74729,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:13,0,25.00,74729,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:16,0,25.00,74998,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:19,0,25.00,74998,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:22,0,25.00,75202,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:25,0,25.00,75612,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:28,0,25.00,75066,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:31,0,25.00,74931,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:34,0,25.00,75134,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:37,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:40,0,25.00,75406,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:43,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:46,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:49,0,25.00,76658,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:52,0,25.00,75681,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:55,0,25.00,75134,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:36:58,0,25.00,75406,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:01,0,25.00,75134,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:04,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:07,0,25.00,75888,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:10,0,25.00,75270,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:13,0,25.00,75338,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:16,0,25.00,75475,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:19,0,25.00,75202,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:22,0,25.00,75819,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:25,0,25.00,74998,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:28,0,25.00,75681,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:31,0,25.00,75338,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:34,0,25.00,75750,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:37,0,25.00,74863,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:40,0,25.00,76166,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:43,0,25.00,75681,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:46,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:49,0,25.00,75066,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:52,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:55,0,25.00,75681,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:37:58,0,25.00,75888,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:01,0,25.00,75750,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:04,0,25.00,74931,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:07,0,25.00,75750,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:10,0,25.00,75134,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:13,0,25.00,75543,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:16,0,25.00,75066,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:19,0,25.00,74594,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:22,0,25.00,75612,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:25,0,25.00,74729,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:28,0,25.00,74998,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:31,0,25.00,74328,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:34,0,25.00,74863,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:37,1,25.00,75202,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:40,1,24.53,75338,499.185180664062500,0.4984626471996307373046875
2020-07-26 07:38:43,1,25.41,74863,500.724029541015625,0.5013698935508728027343750
2020-07-26 07:38:46,1,25.97,74863,501.698272705078125,0.5032192468643188476562500
2020-07-26 07:38:49,1,25.00,75406,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:52,1,24.60,75475,499.302520751953125,0.4986837506294250488281250
2020-07-26 07:38:55,1,25.00,75134,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:38:58,1,28.97,74328,506.928192138671875,0.5132640004158020019531250
2020-07-26 07:39:01,1,32.92,74063,513.838623046875000,0.5268446803092956542968750
2020-07-26 07:39:04,1,33.35,74528,514.589233398437500,0.5283412337303161621093750
2020-07-26 07:39:07,1,32.94,74661,513.869628906250000,0.5269063711166381835937500
2020-07-26 07:39:10,1,29.66,75270,508.141540527343750,0.5156229734420776367187500
2020-07-26 07:39:13,1,33.45,73997,514.766418457031250,0.5286950469017028808593750
2020-07-26 07:39:16,1,36.32,73931,519.779296875000000,0.5388063192367553710937500
2020-07-26 07:39:19,1,37.27,74129,521.431091308593750,0.5421801805496215820312500
2020-07-26 07:39:22,1,38.53,73997,523.636413574218750,0.5467177033424377441406250
2020-07-26 07:39:25,1,39.97,73865,526.153930664062500,0.5519440174102783203125000
2020-07-26 07:39:28,1,38.68,74328,523.906555175781250,0.5472760796546936035156250
2020-07-26 07:39:31,1,38.72,74129,523.981811523437500,0.5474318265914916992187500
2020-07-26 07:39:34,1,42.87,73279,531.228881835937500,0.5626316666603088378906250
2020-07-26 07:39:37,1,42.16,73997,529.984497070312500,0.5599920749664306640625000
2020-07-26 07:39:40,1,43.22,73669,531.837768554687500,0.5639278292655944824218750
2020-07-26 07:39:43,1,45.49,73344,535.801147460937500,0.5724379420280456542968750
2020-07-26 07:39:46,1,44.46,73865,534.003234863281250,0.5685617327690124511718750
2020-07-26 07:39:49,1,47.87,73022,539.954956054687500,0.5814948678016662597656250
2020-07-26 07:39:52,1,46.05,73865,536.786499023437500,0.5745735168457031250000000
2020-07-26 07:39:55,1,49.55,72894,542.888793945312500,0.5879778265953063964843750
2020-07-26 07:39:58,1,47.82,73734,539.870849609375000,0.5813099741935729980468750
2020-07-26 07:40:01,1,47.26,73604,538.889953613281250,0.5791591405868530273437500
2020-07-26 07:40:04,1,46.52,73669,537.601318359375000,0.5763455033302307128906250
2020-07-26 07:40:07,1,45.06,73865,535.046142578125000,0.5708069205284118652343750
2020-07-26 07:40:10,1,45.31,73604,535.495605468750000,0.5717773437500000000000000
2020-07-26 07:40:13,1,46.12,73474,536.906005859375000,0.5748331546783447265625000
2020-07-26 07:40:16,1,48.26,73150,540.641357421875000,0.5830051898956298828125000
2020-07-26 07:40:19,1,50.03,73086,543.741210937500000,0.5898751020431518554687500
2020-07-26 07:40:22,1,49.65,73409,543.076965332031250,0.5883961319923400878906250
2020-07-26 07:40:25,1,50.64,73150,544.801818847656250,0.5922440886497497558593750
2020-07-26 07:40:28,1,48.78,73669,541.544738769531250,0.5849989652633666992187500
2020-07-26 07:40:31,1,45.56,74063,535.916259765625000,0.5726870894432067871093750
2020-07-26 07:40:34,1,45.25,73669,535.380493164062500,0.5715286135673522949218750
2020-07-26 07:40:37,1,46.95,73279,538.345275878906250,0.5779681801795959472656250
2020-07-26 07:40:40,1,46.83,73539,538.150390625000000,0.5775427818298339843750000
2020-07-26 07:40:43,1,48.05,73279,540.273803710937500,0.5821959376335144042968750
2020-07-26 07:40:46,1,52.01,72639,547.186523437500000,0.5976055264472961425781250
2020-07-26 07:40:49,1,51.57,73279,546.427001953125000,0.5958927869796752929687500
2020-07-26 07:40:52,1,51.26,73279,545.891235351562500,0.5946873426437377929687500
2020-07-26 07:40:55,1,53.20,72830,549.276672363281250,0.6023446917533874511718750
2020-07-26 07:40:58,1,51.67,73409,546.593078613281250,0.5962668657302856445312500
2020-07-26 07:41:01,1,77.16,68171,591.133666992187500,0.7055741548538208007812500
2020-07-26 07:41:04,1,103.64,66481,637.403442382812500,0.8403937220573425292968750
2020-07-26 07:41:07,1,112.49,68227,652.871765136718750,0.8909844160079956054687500
2020-07-26 07:41:10,1,116.15,68678,659.264099121093750,0.9127702713012695312500000
2020-07-26 07:41:13,1,119.76,68452,665.578979492187500,0.9348152279853820800781250
2020-07-26 07:41:16,1,123.95,68115,682.242126464843750,0.9610283374786376953125000
2020-07-26 07:41:19,1,158.07,62389,831.273315429687500,1.2038570642471313476562500
2020-07-26 07:41:22,1,165.58,65229,864.082031250000000,1.2650676965713500976562500
2020-07-26 07:41:25,1,160.93,67017,843.778015136718750,1.2268295288085937500000000
2020-07-26 07:41:28,1,154.96,67507,817.705993652343750,1.1794185638427734375000000
2020-07-26 07:41:31,1,147.52,68115,785.218383789062500,1.1228970289230346679687500
2020-07-26 07:41:34,1,156.97,65383,826.496276855468750,1.1951951980590820312500000
2020-07-26 07:41:37,1,164.09,65229,857.583496093750000,1.2527012825012207031250000
2020-07-26 07:41:40,1,161.96,66481,848.289306640625000,1.2352246046066284179687500
2020-07-26 07:41:43,1,156.89,67125,826.119873046875000,1.1945151090621948242187500
2020-07-26 07:41:46,1,149.45,67837,793.648803710937500,1.1372987031936645507812500
2020-07-26 07:41:49,1,233.70,52732,1161.657470703125000,1.9836795330047607421875000
2020-07-26 07:41:52,1,250.00,57631,1275.599487304687500,2.3565371036529541015625000
2020-07-26 07:41:55,1,245.24,61376,1253.878295898437500,2.2804174423217773437500000
2020-07-26 07:41:58,1,230.75,63340,1187.773681640625000,2.0635588169097900390625000
2020-07-26 07:42:01,1,212.98,64721,1106.784423828125000,1.8257762193679809570312500
2020-07-26 07:42:04,1,195.88,65589,1028.806396484375000,1.6227629184722900390625000
2020-07-26 07:42:07,1,199.36,62624,1044.654418945312500,1.6621080636978149414062500
2020-07-26 07:42:10,1,195.47,63729,1026.896606445312500,1.6180849075317382812500000
2020-07-26 07:42:13,1,185.74,64974,982.518859863281250,1.5130991935729980468750000
2020-07-26 07:42:16,1,173.57,65953,927.036865234375000,1.3913730382919311523437500
2020-07-26 07:42:19,1,168.82,65178,905.360046386718750,1.3465198278427124023437500
2020-07-26 07:42:22,1,163.88,65434,882.819580078125000,1.3014125823974609375000000
2020-07-26 07:42:25,1,155.82,66269,846.058593750000000,1.2310662269592285156250000
2020-07-26 07:42:28,1,146.13,67017,801.902160644531250,1.1515766382217407226562500
2020-07-26 07:42:31,1,139.24,67017,770.482910156250000,1.0981613397598266601562500
2020-07-26 07:42:34,1,155.67,62909,845.327880859375000,1.2297072410583496093750000
2020-07-26 07:42:37,1,158.38,64470,857.677551269531250,1.2528793811798095703125000
2020-07-26 07:42:40,1,152.74,65849,831.959777832031250,1.2051069736480712890625000
2020-07-26 07:42:43,1,141.32,67288,779.898742675781250,1.1139035224914550781250000
2020-07-26 07:42:46,1,128.61,68227,722.003295898437500,1.0205619335174560546875000
2020-07-26 07:42:49,1,119.55,68283,680.692138671875000,0.9587792754173278808593750
2020-07-26 07:42:52,1,107.95,69366,651.142456054687500,0.8851807117462158203125000
2020-07-26 07:42:55,1,100.94,69192,638.362182617187500,0.8434441685676574707031250
2020-07-26 07:42:58,1,201.64,50892,1054.529663085937500,1.6871058940887451171875000
2020-07-26 07:43:01,1,256.20,52900,1309.919311523437500,2.4820194244384765625000000
2020-07-26 07:43:04,1,243.86,61376,1253.330200195312500,2.2785291671752929687500000
2020-07-26 07:43:07,1,211.10,65901,1103.125488281250000,1.8157055377960205078125000
2020-07-26 07:43:10,1,175.36,68508,939.237060546875000,1.4172711372375488281250000
2020-07-26 07:43:13,1,144.66,69773,798.486816406250000,1.1456464529037475585937500
2020-07-26 07:43:16,1,119.68,70603,683.996887207031250,0.9635809063911437988281250
2020-07-26 07:43:19,1,97.75,71637,633.378051757812500,0.8277060985565185546875000
2020-07-26 07:43:22,1,75.78,73150,593.102050781250000,0.7108423709869384765625000
2020-07-26 07:43:25,1,60.97,73150,565.947265625000000,0.6415133476257324218750000
2020-07-26 07:43:28,1,49.32,73539,544.587036132812500,0.5917635560035705566406250
2020-07-26 07:43:31,1,39.86,73931,527.245544433593750,0.5542256236076354980468750
2020-07-26 07:43:34,1,31.25,74461,511.456176757812500,0.5221224427223205566406250
2020-07-26 07:43:37,1,25.00,74661,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:43:40,1,19.09,75406,489.092926025390625,0.4798094034194946289062500
2020-07-26 07:43:43,1,14.75,75681,480.951354980468750,0.4652715027332305908203125
2020-07-26 07:43:46,1,11.19,76027,474.167114257812500,0.4534942805767059326171875
2020-07-26 07:43:49,1,7.54,76517,467.132629394531250,0.4415974020957946777343750
2020-07-26 07:43:52,1,4.80,76800,461.738891601562500,0.4326871931552886962890625
2020-07-26 07:43:55,1,2.61,77085,457.323791503906250,0.4255276620388031005859375
2020-07-26 07:43:58,1,0.16,77516,452.368469238281250,0.4176330566406250000000000
2020-07-26 07:44:01,1,0.00,77733,448.923187255859375,0.4122307002544403076171875
2020-07-26 07:44:04,1,0.00,78099,445.307434082031250,0.4066361188888549804687500
2020-07-26 07:44:07,1,0.00,78616,440.387512207031250,0.3991454243659973144531250
2020-07-26 07:44:10,1,0.00,78989,435.655792236328125,0.3920714855194091796875000
2020-07-26 07:44:13,1,0.00,79366,431.138854980468750,0.3854356408119201660156250
2020-07-26 07:44:16,1,0.00,79215,430.937347412109375,0.3851422369480133056640625
2020-07-26 07:44:19,1,0.00,79518,430.080474853515625,0.3838970661163330078125000
2020-07-26 07:44:22,1,0.00,80131,426.356201171875000,0.3785318136215209960937500
2020-07-26 07:44:25,1,0.00,80597,421.843688964843750,0.3721313178539276123046875
