timestamp,IAQ_Accuracy,IAQ,Gas,eCO2 ppm,bVOCe ppm
2020-07-26 07:44:28,1,0.00,80833,418.575561523437500,0.3675635159015655517578125
2020-07-26 07:44:31,1,0.00,80911,417.342254638671875,0.3658543825149536132812500
2020-07-26 07:44:34,1,0.00,81387,414.446105957031250,0.3618719875812530517578125
2020-07-26 07:44:37,1,0.00,81466,413.420928955078125,0.3604727089405059814453125
2020-07-26 07:44:40,1,0.00,81707,412.504272460937500,0.3592261373996734619140625
2020-07-26 07:44:43,1,0.00,82191,409.663452148437500,0.3553902506828308105468750
2020-07-26 07:44:46,1,0.00,82273,408.613952636718750,0.3539834320545196533203125
2020-07-26 07:44:49,1,0.00,82518,407.597625732421875,0.3526265025138854980468750
2020-07-26 07:44:52,1,0.00,82682,407.121582031250000,0.3519926667213439941406250
2020-07-26 07:44:55,1,0.00,82929,406.388671875000000,0.3510191142559051513671875
2020-07-26 07:44:58,1,0.00,83095,406.091979980468750,0.3506257236003875732421875
2020-07-26 07:45:01,1,0.00,83765,402.288024902343750,0.3456213474273681640625000
2020-07-26 07:45:04,1,0.00,84019,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:07,1,0.00,84790,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:10,1,0.00,84104,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:13,1,0.00,84618,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:16,1,0.00,85051,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:19,1,0.00,85051,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:22,1,0.00,85664,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:25,1,0.00,85752,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:28,2,0.00,86108,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:31,2,0.00,86556,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:34,2,0.00,86556,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:37,2,0.00,86556,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:40,2,0.00,87467,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:43,2,0.00,87192,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:46,2,0.00,87192,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:49,2,0.00,87559,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:52,2,0.00,88303,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:55,2,0.00,88209,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:45:58,2,0.00,88585,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:01,2,0.00,88965,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:04,2,0.00,88870,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:07,2,0.00,89443,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:10,2,0.00,89251,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:13,2,0.00,89443,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:16,2,0.00,89733,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:19,2,0.00,90416,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:22,2,0.00,90122,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:25,2,0.00,90416,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:28,2,0.00,90613,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:31,2,0.00,90911,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:34,2,0.00,90911,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:37,2,0.00,91310,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:40,2,0.00,91210,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:43,2,0.00,91210,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:46,2,0.00,92120,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:49,2,0.00,91814,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:52,2,0.00,91916,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:55,2,0.00,92018,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:46:58,2,0.00,92120,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:01,2,0.00,92120,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:04,2,0.00,92427,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:07,2,0.00,92324,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:10,2,0.00,92736,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:13,2,0.00,92736,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:16,2,0.00,92840,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:19,2,0.00,92944,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:22,2,0.00,93571,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:25,2,0.00,93256,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:28,2,0.00,93571,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:31,2,0.00,93571,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:34,2,0.00,93361,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:37,2,0.00,93677,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:40,2,0.00,93571,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:43,2,0.00,93888,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:46,2,0.00,93995,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:49,2,0.00,94422,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:52,2,0.00,93782,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:55,2,0.00,93888,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:47:58,2,0.00,94314,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:01,2,0.00,94744,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:04,2,0.00,94853,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:07,2,0.00,95070,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:10,2,0.00,94853,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:13,2,0.00,95506,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:16,2,0.00,95287,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:19,2,0.00,95506,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:22,2,0.00,95178,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:25,2,0.00,95287,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:28,2,0.00,95726,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:31,2,0.00,95726,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:34,2,0.00,94837,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:37,2,0.00,95616,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:40,2,0.00,95837,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:43,2,0.00,94837,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:46,2,0.00,96058,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:49,2,0.00,94946,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:52,2,0.00,95327,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:55,2,0.00,95272,400.000000000000000,0.3426457643508911132812500
2020-07-26 07:48:58,2,0.00,95163,401.083496093750000,0.3440516591072082519531250
2020-07-26 07:49:01,2,0.00,94892,406.570251464843750,0.3512600362300872802734375
2020-07-26 07:49:04,2,0.00,95601,406.680969238281250,0.3514070510864257812500000
2020-07-26 07:49:07,2,0.00,95932,405.511871337890625,0.3498578965663909912109375
2020-07-26 07:49:10,2,0.00,95436,408.928344726562500,0.3544043004512786865234375
2020-07-26 07:49:13,2,0.00,95546,411.549957275390625,0.3579329252243041992187500
2020-07-26 07:49:16,2,0.00,96098,410.684204101562500,0.3567637801170349121093750
2020-07-26 07:49:19,2,0.00,95546,414.638732910156250,0.3621355295181274414062500
2020-07-26 07:49:22,2,0.00,95601,417.880310058593750,0.3665990531444549560546875
2020-07-26 07:49:25,2,0.00,96713,413.854919433593750,0.3610644042491912841796875
2020-07-26 07:49:28,2,0.00,96826,411.304168701171875,0.3576006293296813964843750
2020-07-26 07:49:31,2,0.00,96209,414.470458984375000,0.3619053065776824951171875
2020-07-26 07:49:34,2,0.00,96433,416.159881591796875,0.3642232716083526611328125
2020-07-26 07:49:37,2,0.00,96489,417.902465820312500,0.3666297197341918945312500
2020-07-26 07:49:40,2,0.00,96995,416.691284179687500,0.3649554550647735595703125
2020-07-26 07:49:43,2,1.05,96265,421.442932128906250,0.3715681433677673339843750
2020-07-26 07:49:46,2,2.08,96433,424.542785644531250,0.3759465515613555908203125
2020-07-26 07:49:49,2,2.52,96713,425.725158691406250,0.3776301443576812744140625
2020-07-26 07:49:52,2,3.56,96489,428.911376953125000,0.3822047114372253417968750
2020-07-26 07:49:55,2,4.22,96657,430.839935302734375,0.3850004673004150390625000
2020-07-26 07:49:58,2,4.28,96995,430.815582275390625,0.3849650323390960693359375
2020-07-26 07:50:01,2,4.93,96826,432.752990722656250,0.3877939581871032714843750
2020-07-26 07:50:04,2,5.10,97109,433.078491210937500,0.3882712721824645996093750
2020-07-26 07:50:07,2,5.37,97165,433.751586914062500,0.3892602026462554931640625
2020-07-26 07:50:10,2,6.37,96882,436.922302246093750,0.3939525783061981201171875
2020-07-26 07:50:13,2,6.33,97393,436.559173583984375,0.3934123218059539794921875
2020-07-26 07:50:16,2,7.64,96826,440.797119140625000,0.3997638225555419921875000
2020-07-26 07:50:19,2,8.97,96713,445.159057617187500,0.4064082205295562744140625
2020-07-26 07:50:22,2,9.26,97165,445.942901611328125,0.4076138436794281005859375
2020-07-26 07:50:25,2,9.88,97052,447.915710449218750,0.4106641709804534912109375
2020-07-26 07:50:28,2,11.79,96377,454.314727783203125,0.4207161366939544677734375
2020-07-26 07:50:31,2,12.35,96882,456.119293212890625,0.4235950708389282226562500
2020-07-26 07:50:34,2,13.44,96601,459.739471435546875,0.4294301271438598632812500
2020-07-26 07:50:37,2,14.55,96489,463.512451171875000,0.4355970323085784912109375
2020-07-26 07:50:40,2,16.62,95877,470.611114501953125,0.4474407732486724853515625
2020-07-26 07:50:43,2,18.07,95932,475.635101318359375,0.4560171365737915039062500
2020-07-26 07:50:46,2,19.41,95821,480.264953613281250,0.4640661478042602539062500
2020-07-26 07:50:49,2,22.07,94946,489.635406494140625,0.4807940721511840820312500
2020-07-26 07:50:52,2,23.30,95327,493.977416992187500,0.4887484908103942871093750
2020-07-26 07:50:55,2,24.96,94946,499.867156982421875,0.4997489452362060546875000
2020-07-26 07:50:58,2,26.25,94514,504.437225341796875,0.5084549784660339355468750
2020-07-26 07:51:01,2,25.36,95397,501.275360107421875,0.5024156570434570312500000
2020-07-26 07:51:04,2,25.00,95287,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:51:07,2,25.00,95178,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:51:10,2,25.00,95070,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:51:13,2,25.00,95070,500.000000000000000,0.4999999403953552246093750
2020-07-26 07:51:16,2,25.47,94637,501.669494628906250,0.5031644701957702636718750
2020-07-26 07:51:19,2,26.82,93995,506.525207519531250,0.5124829411506652832031250
2020-07-26 07:51:22,2,28.22,93677,511.515991210937500,0.5222404003143310546875000
2020-07-26 07:51:25,2,29.43,93466,515.844726562500000,0.5308538675308227539062500
2020-07-26 07:51:28,2,31.48,92736,523.175903320312500,0.5457670092582702636718750
2020-07-26 07:51:31,2,33.12,92530,529.061157226562500,0.5580415129661560058593750
2020-07-26 07:51:34,2,33.53,92840,530.522521972656250,0.5611318349838256835937500
2020-07-26 07:51:37,2,35.43,91916,537.297973632812500,0.5756851434707641601562500
2020-07-26 07:51:40,2,36.98,91713,542.857788085937500,0.5879089236259460449218750
2020-07-26 07:51:43,2,37.13,92120,543.389160156250000,0.5890907645225524902343750
2020-07-26 07:51:46,2,39.21,91010,550.835449218750000,0.6059035062789916992187500
2020-07-26 07:51:49,2,40.90,90811,556.855834960937500,0.6198467612266540527343750
2020-07-26 07:51:52,2,41.15,91210,557.748168945312500,0.6219405531883239746093750
2020-07-26 07:51:55,2,42.91,90318,564.065246582031250,0.6369667649269104003906250
2020-07-26 07:51:58,2,43.43,90613,565.905212402343750,0.6414113044738769531250000
2020-07-26 07:52:01,2,44.43,90220,569.492187500000000,0.6501652002334594726562500
2020-07-26 07:52:04,2,45.76,89830,574.230590820312500,0.6619124412536621093750000
2020-07-26 07:52:07,2,46.92,89636,578.382141113281250,0.6723792552947998046875000
2020-07-26 07:52:10,2,48.92,88965,585.516235351562500,0.6907535791397094726562500
2020-07-26 07:52:13,3,49.63,89251,588.051513671875000,0.6974034309387207031250000
2020-07-26 07:52:16,3,50.56,88965,591.386047363281250,0.7062475085258483886718750
2020-07-26 07:52:19,3,51.46,88775,594.594421386718750,0.7148627042770385742187500
2020-07-26 07:52:22,3,52.71,88397,599.056030273437500,0.7270180583000183105468750
2020-07-26 07:52:25,3,53.84,88209,603.092468261718750,0.7381931543350219726562500
2020-07-26 07:52:28,3,55.23,87837,608.052246093750000,0.7521599531173706054687500
2020-07-26 07:52:31,3,56.44,87651,612.380981445312500,0.7645655274391174316406250
2020-07-26 07:52:34,3,57.91,87283,617.655151367187500,0.7799575924873352050781250
2020-07-26 07:52:37,3,58.82,87283,620.874572753906250,0.7895049452781677246093750
2020-07-26 07:52:40,3,60.43,86737,626.642517089843750,0.8069032430648803710937500
2020-07-26 07:52:43,3,61.22,86827,629.472229003906250,0.8155784606933593750000000
2020-07-26 07:52:46,3,62.40,86466,633.670349121093750,0.8286208510398864746093750
2020-07-26 07:52:49,3,64.19,85930,640.060485839843750,0.8488748073577880859375000
2020-07-26 07:52:52,3,65.86,85664,646.025512695312500,0.8682277798652648925781250
2020-07-26 07:52:55,3,66.90,85664,649.747558593750000,0.8805266022682189941406250
2020-07-26 07:52:58,3,68.61,85138,655.849853515625000,0.9010685682296752929687500
2020-07-26 07:53:01,3,69.49,85225,658.969604492187500,0.9117549657821655273437500
2020-07-26 07:53:04,3,70.53,84964,662.702758789062500,0.9247092008590698242187500
2020-07-26 07:53:07,3,71.87,84618,668.674682617187500,0.9415192604064941406250000
2020-07-26 07:53:10,3,73.06,84446,679.319396972656250,0.9567916989326477050781250
2020-07-26 07:53:13,3,73.61,84532,684.212768554687500,0.9638954997062683105468750
2020-07-26 07:53:16,3,75.35,83849,699.734191894531250,0.9867785573005676269531250
2020-07-26 07:53:19,3,76.48,83849,709.797668457031250,1.0019046068191528320312500
2020-07-26 07:53:22,3,77.73,83596,720.940551757812500,1.0189236402511596679687500
2020-07-26 07:53:25,3,78.89,83429,731.275268554687500,1.0349665880203247070312500
2020-07-26 07:53:28,3,79.97,83262,740.906982421875000,1.0501457452774047851562500
2020-07-26 07:53:31,3,81.52,82847,754.800964355468750,1.0724349021911621093750000
2020-07-26 07:53:34,3,82.20,83012,760.829101562500000,1.0822520256042480468750000
2020-07-26 07:53:37,3,83.49,82600,772.298583984375000,1.1011795997619628906250000
2020-07-26 07:53:40,3,83.80,82847,775.060729980468750,1.1057869195938110351562500
2020-07-26 07:53:43,3,84.84,82436,784.338256835937500,1.1214040517807006835937500
2020-07-26 07:53:46,3,86.02,82191,794.855590820312500,1.1393750905990600585937500
2020-07-26 07:53:49,3,87.48,81868,807.902709960937500,1.1620696783065795898437500
2020-07-26 07:53:52,3,88.27,81948,814.893920898437500,1.1744158267974853515625000
2020-07-26 07:53:55,3,89.46,81626,825.472290039062500,1.1933465003967285156250000
2020-07-26 07:53:58,3,90.24,81626,832.457946777343750,1.2060148715972900390625000
2020-07-26 07:54:01,3,90.74,81626,836.902954101562500,1.2141456604003906250000000
2020-07-26 07:54:04,3,91.74,81307,845.787353515625000,1.2305617332458496093750000
2020-07-26 07:54:07,3,92.40,81307,851.671630859375000,1.2415561676025390625000000
2020-07-26 07:54:10,3,91.95,81707,847.652832031250000,1.2340365648269653320312500
2020-07-26 07:54:13,3,94.19,80519,867.569458007812500,1.2717543840408325195312500
2020-07-26 07:54:16,3,95.68,80519,880.882202148437500,1.2976067066192626953125000
2020-07-26 07:54:19,3,96.18,80754,885.365905761718750,1.3064314126968383789062500
2020-07-26 07:54:22,3,97.84,80131,900.145568847656250,1.3359477519989013671875000
2020-07-26 07:54:25,3,99.28,79977,912.965698242187500,1.3620899915695190429687500
2020-07-26 07:54:28,3,99.06,80519,910.950866699218750,1.3579478263854980468750000
2020-07-26 07:54:31,3,100.74,79670,925.940856933593750,1.3890696763992309570312500
2020-07-26 07:54:34,3,101.70,79747,934.493103027343750,1.4071440696716308593750000
2020-07-26 07:54:37,3,103.18,79366,947.661987304687500,1.4354362487792968750000000
2020-07-26 07:54:40,3,104.00,79442,954.974365234375000,1.4513911008834838867187500
2020-07-26 07:54:43,3,104.37,79518,958.245788574218750,1.4585863351821899414062500
2020-07-26 07:54:46,3,105.10,79291,964.761047363281250,1.4730224609375000000000000
2020-07-26 07:54:49,3,106.59,78839,977.974182128906250,1.5027399063110351562500000
2020-07-26 07:54:52,3,107.44,78914,985.524597167968750,1.5199897289276123046875000
2020-07-26 07:54:55,3,108.65,78616,996.313171386718750,1.5449815988540649414062500
2020-07-26 07:54:58,3,109.81,78467,1006.642395019531250,1.5692943334579467773437500
2020-07-26 07:55:01,3,110.09,78690,1009.100097656250000,1.5751354694366455078125000
2020-07-26 07:55:04,3,110.60,78541,1013.666870117187500,1.5860465764999389648437500
2020-07-26 07:55:07,3,111.78,78172,1024.145507812500000,1.6113698482513427734375000
2020-07-26 07:55:10,3,112.59,78172,1031.358154296875000,1.6290346384048461914062500
2020-07-26 07:55:13,3,113.15,78172,1036.295898437500000,1.6412391662597656250000000
2020-07-26 07:55:16,3,112.52,78616,1030.682861328125000,1.6273726224899291992187500
2020-07-26 07:55:19,3,114.09,77733,1044.610107421875000,1.6619967222213745117187500
2020-07-26 07:55:22,3,115.33,77661,1055.653320312500000,1.6899739503860473632812500
2020-07-26 07:55:25,3,115.86,77806,1060.402709960937500,1.7021508216857910156250000
2020-07-26 07:55:28,3,115.26,78246,1054.972412109375000,1.6882355213165283203125000
2020-07-26 07:55:31,3,116.33,77588,1064.471313476562500,1.7126517295837402343750000
2020-07-26 07:55:34,3,117.25,77516,1072.702514648437500,1.7340946197509765625000000
2020-07-26 07:55:37,3,118.06,77444,1079.859863281250000,1.7529584169387817382812500
2020-07-26 07:55:40,3,117.66,77879,1076.306152343750000,1.7435667514801025390625000
2020-07-26 07:55:43,3,118.40,77444,1082.810302734375000,1.7607939243316650390625000
2020-07-26 07:55:46,3,119.42,77228,1091.949340820312500,1.7852882146835327148437500
2020-07-26 07:55:49,3,118.83,77806,1086.640869140625000,1.7710193395614624023437500
